Project Name,Ecological Site ID,Plot ID,Plot Key,Latitude_NAD83,Longitude_NAD83,Date Established,Date Visited,Bare Soil Pct,Foliar Cover Pct,Gap Cover 25 to 50 Pct,Gap Cover 51 to 100 Pct,Gap Cover 101 to 200 Pct,Gap Cover 200 Plus Pct,Gap Cover 25 Plus Pct,Sagebrush Cover Pct Any Hit,Average Woody Height cm,Average Herbaceous Height cm,Average NonSagebrush Shrub Height cm,Soil Stability All,Soil Stability Protected,Soil Stability Unprotected,Noxious Perennial Forb Cover Pct Any Hit,Noxious Annual Forb Cover Pct Any Hit,Noxious Perennial Grass Cover Pct Any Hit,Noxious Annual Grass Cover Pct Any Hit,Noxious Annual Forb Grass Cover Pct Any Hit,Noxious Perennial Forb Grass Cover Pct Any Hit,Noxious Succulent Cover Pct Any Hit,Noxious Shrub Cover Pct Any Hit,Noxious SubShrub Cover Pct Any Hit,Noxious Tree Cover Pct Any Hit,Number Noxious Plant Species,NonNoxious Perennial Forb Cover Pct Any Hit,NonNoxious Annual Forb Cover Pct Any Hit,NonNoxious Perennial Grass Cover Pct Any Hit,NonNoxious Annual Grass Cover Pct Any Hit,NonNoxious Annual Forb Grass Cover Pct Any Hit,NonNoxious Perennial Forb Grass Cover Pct Any Hit,NonNoxious Succulent Cover Pct Any Hit,NonNoxious Shrub Cover Pct Any Hit,NonNoxious SubShrub Cover Pct Any Hit,NonNoxious Tree Cover Pct Any Hit,Average NonNoxious Perennial Grass Height cm,Average Noxious Perennial Grass Height cm,DateLoadedInDb,Primary Key,Number NonNoxious Plant Species,Average Perennial Grass Height cm,Noxious Perennial Grass Cover Pct First Hit,Noxious Shrub Cover Pct First Hit,Total Litter Cover Pct First Hit,Noxious SubShrub Cover Pct First Hit,Noxious Succulent Cover Pct First Hit,Noxious Tree Cover Pct First Hit,Vagrant Lichen Cover Pct First Hit,Embedded Litter Cover Pct First Hit,Rock Cover Pct First Hit,Woody Litter Cover Pct First Hit,NonNoxious Annual Grass Cover Pct First Hit,NonNoxious Tree Cover Pct First Hit,Cyanobacteria Cover Pct First Hit,NonNoxious SubShrub Cover Pct First Hit,Water Cover Pct First Hit,Herbaceous Litter Cover Pct First Hit,NonNoxious Perennial Forb Cover Pct First Hit,Deposited Soil Cover Pct First Hit,NonNoxious Perennial Grass Cover Pct First Hit,Noxious Annual Forb Cover Pct First Hit,NonNoxious Annual Forb Cover Pct First Hit,Lichen Cover Pct First Hit,NonNoxious Shrub Cover Pct First Hit,Sagebrush Cover Pct First Hit,Noxious Perennial Forb Cover Pct First Hit,Noxious Annual Grass Cover Pct First Hit,NonNoxious Succulent Cover Pct First Hit,RH Rills,RH Water Flow Patterns,RH Bare Ground,RH Gullies,RH Wind Scoured Areas,RH Litter Movement,RH Soil Surface Resistance Erosion,RH Soil Surface Loss Degradation,RH Compaction,RH Functional Structure Group,RH Dead Dying Plant Parts,RH Litter Amount,RH Annual Production,RH Invasive Plants,RH Reproductive Capability Perennial,RH Comments Soil Site Stability,RH Comments Hydrologic Function,RH Comments Biotic Integrity,NonNoxious Plant Cover Pct Any Hit,Ecological Site Name,County,State,Sagebrush Cover Live Pct Any Hit,Average Sagebrush Live Height cm,Average Sagebrush Height cm,Sagebrush Shape Live Columnar Count,Sagebrush Shape Live Spread Count,Sagebrush Shape All Column Count,Sagebrush Shape All Spread Count,Sagebrush Shape Live Predominant,Sagebrush Shape All Predominant,Perennial Grass Cover Pct Any Hit,Perennial Forb Cover Pct Any Hit,AH_PerenForbGrassCover,Average Perennial Grass Forb Height cm,Average Perennial Forb Height cm,Shrub Cover Pct Any Hit,NonSagebrush Shrub Cover Pct Any Hit,Preferred Forb Species,Preferred Forb Cover Pct Any Hit,Number Preferred Forb Species,Annual Grass Cover Pct Any Hit,Grass Cover Pct Any Hit,Forb Cover Pct Any Hit,Tall Perennial Grass Cover Pct Any Hit,Short Perennial Grass Cover Pct Any Hit,Tall Perennial Grass Species,Short Perennial Grass Species,Average Tall Perennial Grass Height cm,Average Short Perennial Grass Height cm,Average Grass Height cm,Average Forb Height cm,Sagebrush Species,Noxious Cover Pct Any Hit,Noxious Species,Moss Cover Pct First Hit,Duff Cover Pct First Hit,DBKey,RH Pedestals Terracettes,RH Plant Community Composition,RH Biotic Integrity,RH Hydrologic Function,RH Soil Site Stability,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,x,y
New  Mexico Taos FO 2018,R036XB006NM,OTHER_ConesT-01,1.81E+14,36.787386,-105.699412,9/24/2018,9/24/2018,46,44,12.50666667,16.92,18.85333333,0,48.28,18.66666667,25,15.78947368,17.625,3.05555556,5,1.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333333,0,0,21.33333333,0,26,4,0,15.78947368,,9/1/2018,1809211349192882018-09-01,13,15.78947368,0,0,9.33333333,0,0,0,0,0,0.66666667,0.66666667,0,0,0,3.33333333,0,8.66666667,0,0,15.33333333,0,0,0,25.33333333,18,0,0,0,,,,,,,,,,,,,,,,,,,44,,Taos,NM,17.33333333,29.73333333,29.73333333,,,,,,,21.33333333,0,21.33333333,15.78947368,,26,8.66666667,,0,0,0,21.33333333,0,1.33333333,8.66666667,SPAI; AGCR; ELEL5,MUTO2; BOGR2,18.2,5,15.78947368,,ARTR2,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,0.66666667,32.66666667,33.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,25.52173913,-11766405.83,4409513.255
New  Mexico Taos FO 2018, UNKNOWN,OTHER_ConesT-02,1.81E+15,36.781038,-105.751099,9/25/2018,9/25/2018,22.66666667,57.33333333,6.82666667,5.24,6.36,13.41333333,31.84,46.66666667,84.3,22.28,74,3.05555556,3.57142857,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66666667,0,0,28.66666667,0,47.33333333,0,2,22.28,,9/1/2018,18092113500028472018-09-01,16,22.28,0,0,20,0,0,0,0,0,0,4.66666667,0,2,0,0,0,15.33333333,0,0,8,0,0,0,47.33333333,46.66666667,0,0,0,,,,,,,,,,,,,,,,,,,57.33333333,,Taos,NM,37.33333333,92.26666667,84.84210526,,,,,,,28.66666667,0,28.66666667,22.28,,47.33333333,0.66666667,,0,0,0,28.66666667,0,0,4.66666667,ACHY; ELEL5,BOGR2,,25,22.28,,ARTR2,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,6,63.33333333,67.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,84.3,-11772159.6,4408630.923
New  Mexico Taos FO 2018,R036XB006NM,WINTER-1238,1.81E+15,36.823344,-105.885934,9/20/2018,9/20/2018,26,54.66666667,10.82666667,12.41333333,0,0,23.24,1.33333333,16.42105263,14.46428571,15.5,3.27777778,4.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,8,14,0,14.46428571,,9/1/2018,18100114411471642018-09-01,20,14.46428571,0,0,7.33333333,0,0,0,0,0,12,0,0,0,0,13.33333333,0,7.33333333,0,0,34,0,0,0,7.33333333,1.33333333,0,0,0,,,,,,,,,,,,,,,,,,,54.66666667,,Taos,NM,0.66666667,,30,,,,,,,42,0,42,14.46428571,,8,6.66666667,,0,0,0,42,0,8,35.33333333,ELEL5; ACHY,BOGR2; MUTO2,14.14285714,14.82352941,14.46428571,,ARTR2,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,0.66666667,28.66666667,28.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,17.57142857,-11787169.37,4414512.568
New  Mexico Taos FO 2018,R036XB018NM,STONE-298,1.81E+15,36.98629,-106.012802,6/5/2018,6/5/2018,40.66666667,37.33333333,15.02666667,19.46666667,13.69333333,0,48.18666667,0,17.24137931,8.9,15.6,4.05555556,4.66666667,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666667,0,0,2.66666667,0,24,12,0,8.9,,9/1/2018,18060811104815092018-09-01,12,8.9,0,0,8.66666667,0,0,0,0,0,13.33333333,0,0,0,0,11.33333333,0,8.66666667,0,0,2.66666667,0,0,0,23.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,37.33333333,,Rio Arriba,NM,0,,,,,,,,,2.66666667,0,2.66666667,8.9,,24,24,,0,0,0,2.66666667,0,0,2.66666667,ELEL5,BOGR2; MUTO2,20,7.66666667,8.9,,ARTR2; ARFR4,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,0,32.66666667,32.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,15.6,-11801292.25,4437196.793
New  Mexico Taos FO 2018,R036XB007NM,MAL-178,1.81E+15,36.973563,-106.135492,6/6/2018,6/6/2018,30.66666667,44.66666667,12.16,20.25333333,19.56,0,51.97333333,27.33333333,24.52,16.5862069,,2.94444444,4,2.1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.66666667,0.66666667,6,0,27.33333333,4.66666667,0,21.91666667,,9/1/2018,18060813064099802018-09-01,27,21.91666667,0,0,9.33333333,0,0,0,0,0,15.33333333,0.66666667,0,0,0,4.66666667,0,8.66666667,1.33333333,0,4,0,0,0,26.66666667,26.66666667,0,0,0,,,,,,,,,,,,,,,,,,,44.66666667,,Rio Arriba,NM,23.33333333,25.52631579,24.7,,,,,,,4,2,6,21.14285714,16.5,27.33333333,0,,0,0,0.66666667,4.66666667,2,2,0.66666667,ACHY,ARPU9; BOGR2,35,25.5,22.42857143,16.5,ARFR4; ARNO4; ARTR2,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,0.66666667,32,32.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,24.7,-11814950.05,4435423.28
New  Mexico Taos FO 2018,R036XB006NM,LOAMY-126,1.81E+15,36.67065971,-105.8075754,6/10/2018,6/10/2018,20.66666667,55.33333333,8.37333333,10.94666667,5.12,2.81333333,27.25333333,24.66666667,44.18181818,20.03846154,,3,3.33333333,1.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,38.66666667,0,0,38.66666667,0,24.66666667,2,0,20.03846154,,9/1/2018,18061408452167622018-09-01,12,20.03846154,0,0,19.33333333,0,0,0,0,0,4,2,0,0,0,2,0,17.33333333,0,0,28.66666667,0,0,0,24.66666667,24.66666667,0,0,0,,,,,,,,,,,,,,,,,,,55.33333333,,Taos,NM,17.33333333,49.08333333,48.94736842,,,,,,,38.66666667,0,38.66666667,20.03846154,,24.66666667,0,,0,0,0,38.66666667,0,0.66666667,26.66666667,ACHY; ELEL5,BOGR2; MUTO2,,15.91666667,20.03846154,,ARTR2,0,,0.66666667,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,4,48.66666667,51.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,48.94736842,-11778446.53,4393300.703
New  Mexico Taos FO 2018,R048AY005NM,MTN-204,1.81E+15,36.751821,-105.788977,6/11/2018,6/11/2018,2,60.66666667,2.14666667,3.14666667,3.10666667,0,8.4,0,168.5,29.24137931,141.6,5.22222222,5.22222222,,0,0,0,0,0,0,0,0,0,0,0,1.33333333,0,27.33333333,0,0,28.66666667,0,42,0.66666667,5.33333333,29.92857143,,9/1/2018,18061410345826432018-09-01,36,29.92857143,0,0,29.33333333,0,0,0,0,0,8,0.66666667,0,5.33333333,0,0.66666667,0,28.66666667,0.66666667,0,13.33333333,0,0,0,40,0,0,0,0,,,,,,,,,,,,,,,,,,,60.66666667,,Taos,NM,0,,,,,,,,,27.33333333,1.33333333,28.66666667,29.24137931,10,42,42,,0,0,0,27.33333333,1.33333333,26.66666667,0,FEAR2; SPAI; HECO26; BRCI2,BOGR2,29.5,,29.92857143,10,,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,2.66666667,85.33333333,86,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,141.6,-11776376.16,4404570.887
New  Mexico Taos FO 2018,R048AY005NM,MTN-205,1.81E+15,36.73824,-105.768966,6/12/2018,6/12/2018,8,62,2.34666667,7.8,6.81333333,18.6,35.56,0,215.2,21.18181818,,3.88888889,4.90909091,2.28571429,0,0,0,0,0,0,0,0,0,0,0,1.33333333,0,8,0,0,9.33333333,1.33333333,0,0.66666667,54.66666667,21.18181818,,9/1/2018,18061413592177882018-09-01,15,21.18181818,0,0,18,0,0,0,0,0,12,10.66666667,0,54.66666667,0,0.66666667,0,7.33333333,0.66666667,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,62,,Taos,NM,0,,,,,,,,,8,1.33333333,9.33333333,21.18181818,,0,0,,0,0,0,8,1.33333333,2.66666667,5.33333333,ELEL5; FEAR2; POFE; SPAI,ARPU9; BOGR2,19.66666667,23,21.18181818,,,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,18,51.33333333,62.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11774148.55,4402684.179
NMF02000_2018,R036XB018NM,STONE-302,NMF02000_2018_STONE-302,36.94354667,-105.8819873,5/29/2019,5/30/2019,16.66666667,46.66666667,18.76,15.82666667,2.28,0,36.86666667,0,16.36842105,16.51851852,16.88235294,3.38888889,4.66666667,2.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,6,2,0,16.51851852,,9/1/2019,NMF02000_2018_STONE-3022019-09-01,15,16.51851852,0,0,16,0,0,0,1.33333333,0,19.33333333,0,0,0,0,2,0,16,0,0,38.66666667,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,46.66666667,,NMF02000,NM,0,,,,,,,,,40,0,40,16.51851852,,6,6,,0,0,0,40,0,8,34.66666667,ELEL5; ACHY,BOGR2; MUTO2,17.2,15.66666667,16.51851852,,ARFR4,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,0,35.33333333,35.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,16.88235294,-11786730.02,4431241.67
NMF02000_2019,R036XB006NM,STONE-303,NMF02000_2019_STONE-303,36.86784066,-105.8021214,5/31/2019,5/31/2019,32,40.66666667,16.61333333,19.84,12.22666667,0,48.68,0,18,8.66666667,18,2.72222222,3.625,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3.33333333,0,0,3.33333333,0,38.66666667,0,0,8.1,,9/1/2019,NMF02000_2019_STONE-3032019-09-01,12,8.1,0,0,20.66666667,0,0,0,0,0,6.66666667,0,0,0,0,0,0,20.66666667,0,0,2.66666667,0,0,0,38,0,0,0,0,,,,,,,,,,,,,,,,,,,40.66666667,,NMF02000,NM,0,,,,,,,,,3.33333333,0,3.33333333,8.1,,38.66666667,38.66666667,,0,0,0,3.33333333,0,0.66666667,2.66666667,ELEL5,MUTO2; BOGR2,10.5,6.16666667,8.1,11.5,ARFR4,0,KOSC; SATR12,0,0,NM2019RawDownloadCleaned.gdb,,,,,,0,43.33333333,43.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,18,-11777839.39,4420702.283
NMF02000_2019,R036XB006NM,CircaCerroMontoso_Site-09,NMF02000_2019_CircaCerroMontoso_Site-09,36.69872357,-105.7820652,6/6/2019,6/6/2019,22.66666667,49.33333333,12.46666667,17.2,5.24,0,34.90666667,28,34.52380952,17.27586207,11.5,2.33333333,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33333333,0,0,27.33333333,0,29.33333333,0,0,17.27586207,,9/1/2019,NMF02000_2019_CircaCerroMontoso_Site-092019-09-01,20,17.27586207,0,0,18,0,0,0,0,0,10,1.33333333,0,0,0,0,0,16.66666667,0,0,20,0,0,0,29.33333333,28,0,0,0,,,,,,,,,,,,,,,,,,,49.33333333,,NMF02000,NM,22.66666667,44.08333333,41.75,,,,,,,27.33333333,0,27.33333333,17.27586207,,29.33333333,1.33333333,,0,0,0,27.33333333,0,0.66666667,23.33333333,ELEL5,BOGR2,9.5,7.14285714,17.27586207,,ARTR2,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,1.33333333,42,43.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,35.7,-11775606.74,4397196.349
NMF02000_2019,,CircaCerroMontoso_Site-08,NMF02000_2019_CircaCerroMontoso_Site-08,36.71158666,-105.8062749,6/4/2019,6/4/2019,26.66666667,35.33333333,8,18.30666667,21.72,2.88,50.90666667,22,40.17391304,16.23809524,21,3.33333333,3.25,3.4,0,0,0,0,0,0,0,0,0,0,1,1.33333333,0,12.66666667,0,0,14,0,24.66666667,0,0,18.33333333,,9/1/2019,NMF02000_2019_CircaCerroMontoso_Site-082019-09-01,18,18.33333333,0,0,21.33333333,0,0,0,0,0,16.66666667,3.33333333,0,0,0,0,0,18,0.66666667,0,10.66666667,0,0,0,24,21.33333333,0,0,0,,,,,,,,,,,,,,,,,,,35.33333333,,NMF02000,NM,17.33333333,45.42857143,44.45,,,,,,,12.66666667,1.33333333,14,16.23809524,3.66666667,24.66666667,2.66666667,,0,0,0,12.66666667,1.33333333,4,8,ELEL5,BOGR2; MUTO2; ARPU9,19.7,13.66666667,18.33333333,3.66666667,ARTR2; ARFR4,0,KOSC,0,0,NM2019RawDownloadCleaned.gdb,,,,,,4,45.33333333,45.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,43.33333333,-11778301.76,4398982.396
NMF02000_2018,,MTN-207,NMF02000_2018_MTN-207,36.83316256,-106.0778657,6/18/2019,6/18/2019,2.66666667,67.33333333,10.94666667,9.21333333,4.37333333,2.96,27.49333333,0.66666667,60,36.51851852,60,4.83333333,5.58333333,3.33333333,0,0,0,0,0,0,0,0,0,0,0,12.66666667,6,32,0,6,41.33333333,0,22.66666667,0.66666667,0,36.3,,9/1/2019,NMF02000_2018_MTN-2072019-09-01,43,36.3,0,0,20,0,0,0,0,0,8.66666667,2,0,0,0,0.66666667,0,18,10,0,25.33333333,0,5.33333333,0,22.66666667,0.66666667,0,0,0,,,,,,,,,,,,,,,,,,,67.33333333,,NMF02000,NM,0.66666667,,,,,,,,,32,12.66666667,41.33333333,37.08,37.6,22.66666667,22.66666667,,0,0,0,32,18.66666667,30.66666667,1.33333333,SPAI; FEAR2; ELEL5; ACHY; POFE,BOGR2,36.3,,36.3,36.5,ARFR4,0,,0,1.33333333,NM2019RawDownloadCleaned.gdb,,,,,,6,72.66666667,76,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,60,-11808535.11,4415878.068
NMF02000_2019,R036XB006NM,WINTER-159,NMF02000_2019_WINTER-159,36.90649032,-106.0279129,6/21/2019,6/21/2019,28.66666667,55.33333333,7.16,1.05333333,0,0,8.21333333,0,14,25.33333333,,1.66666667,1.375,1.9,0,2.66666667,0,0,2.66666667,0,0,0,0,0,1,2,10,47.33333333,0,10,47.33333333,0,0,0,0,24.375,,9/1/2019,NMF02000_2019_WINTER-1592019-09-01,26,24.375,0,0,12.66666667,0,0,0,0,0,3.33333333,0,0,0,0,0,0,12.66666667,0,0,45.33333333,2,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,53.33333333,,NMF02000,NM,0,,,,,,,,,47.33333333,2,47.33333333,24.375,,0,0,,0,0,0,47.33333333,14.66666667,0,8.66666667,ELEL5; ACHY,BOGR2; MUTO2,,,24.375,29.16666667,ARNO4; ARFR4,2.66666667,SATR12,0,0,NM2019RawDownloadCleaned.gdb,,,,,,0,36,36,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11802974.39,4426081.575
NMF02000_2019,,WINTER-158,NMF02000_2019_WINTER-158,36.99178892,-105.8267159,6/20/2019,6/20/2019,47.33333333,38.66666667,13.49333333,26.50666667,17.53333333,2.70666667,60.24,0.66666667,18.33333333,22.64285714,17.56521739,2.72222222,3.11111111,2.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66666667,0,0,18.66666667,0,23.33333333,0.66666667,0,20.7826087,,9/1/2019,NMF02000_2019_WINTER-1582019-09-01,19,20.7826087,0,0,12,0,0,0,0,0,2,0,0,0,0,0.66666667,0,12,0,0,18.66666667,0,0,0,19.33333333,0.66666667,0,0,0,,,,,,,,,,,,,,,,,,,38.66666667,,NMF02000,NM,0.66666667,36,36,,,,,,,18.66666667,0,18.66666667,20.7826087,,23.33333333,23.33333333,,0,0,0,18.66666667,0,14,4.66666667,ACHY; ELEL5,BOGR2; MUTO2,22.05882353,17.16666667,20.7826087,31.2,ARFR4,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,1.33333333,34,34,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,17.56521739,-11780577.24,4437963.163
NMF02000_2018,R036XB007NM,MAL-182,NMF02000_2018_MAL-182,36.98772397,-106.0873215,6/20/2019,6/20/2019,16,47.33333333,2.32,16.36,21.2,9.28,49.16,47.33333333,67.03846154,30,,2.33333333,2.77777778,1.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0,0,0.66666667,0,47.33333333,0,0,30,,9/1/2019,NMF02000_2018_MAL-1822019-09-01,16,30,0,0,16,0,0,0,0,0,20.66666667,4.66666667,0,0,0,0,0,11.33333333,0,0,0,0,0,0,47.33333333,47.33333333,0,0,0,,,,,,,,,,,,,,,,,,,47.33333333,,NMF02000,NM,40,66.81818182,67.03846154,,,,,,,0.66666667,0,0.66666667,30,,47.33333333,0,,0,0,0,0.66666667,0,0.66666667,0,ELEL5,BOGR2,30,,30,,ARTR2,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,8.66666667,48,53.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,67.03846154,-11809587.72,4437396.635
NMF02000_2019,,ESD_SanAntonio_Site-21,NMF02000_2019_ESD_SanAntonio_Site-21,36.82520795,-106.0191145,6/19/2019,6/19/2019,8.66666667,52.66666667,13.85333333,10.44,0,0,24.29333333,13.33333333,22.38888889,19.8,25,2.27777778,3,1.7,0,0,0,0,0,0,0,0,0,0,1,2,0.66666667,30.66666667,0,0.66666667,31.33333333,0,14.66666667,8,0,20.15384615,,9/1/2019,NMF02000_2019_ESD_SanAntonio_Site-212019-09-01,35,20.15384615,0,0,10.66666667,0,0,0,0,0,28,0.66666667,0,0,0,6.66666667,0,10,1.33333333,0,29.33333333,0,0.66666667,0,14.66666667,13.33333333,0,0,0,,,,,,,,,,,,,,,,,,,52.66666667,,NMF02000,NM,13.33333333,22.9,22.9,,,,,,,30.66666667,2,31.33333333,19.79310345,16.66666667,14.66666667,1.33333333,,0,0,0,30.66666667,2.66666667,3.33333333,19.33333333,ELEL5; ACHY; POFE,BOGR2,22.66666667,9,20.15384615,17.5,ARNO4; ARFR4,0,SATR12,0,0,NM2019RawDownloadCleaned.gdb,,,,,,0.66666667,37.33333333,38,Planning,Ecological Site Development,Targeted,Randomly located but targeted sampling date,23.25,-11801994.95,4414771.779
NMF02000_2019,R036XA004NM,OTH-233,NMF02000_2019_OTH-233,36.58133332,-105.6948853,6/23/2019,6/23/2019,8,54.66666667,2.44,12.69333333,14.93333333,16.72,46.78666667,2.66666667,231.44,23.36363636,45.66666667,3.77777778,4.36363636,2.85714286,0,0,0,0,0,0,0,0,0,0,1,2.66666667,3.33333333,7.33333333,0,3.33333333,10,0.66666667,3.33333333,0.66666667,40.66666667,16.69230769,,9/1/2019,NMF02000_2019_OTH-2332019-09-01,32,16.69230769,0,0,20.66666667,0,0,0,0,0,16.66666667,6,0,40.66666667,0,0.66666667,0,14.66666667,2,0,5.33333333,0,2.66666667,0,2.66666667,2,0,0,0.66666667,,,,,,,,,,,,,,,,,,,54.66666667,,NMF02000,NM,1.33333333,35,27.5,,,,,,,7.33333333,2.66666667,10,18.66666667,31.5,3.33333333,0.66666667,,0,0,0,7.33333333,5.33333333,0,7.33333333,ELEL5; ACHY; KOMA; PLJA; BOCU,BOGR2; ARPU9,,16.69230769,16.69230769,33,ARTR2,0,BRTE,0,0,NM2019RawDownloadCleaned.gdb,,,,,,9.33333333,55.33333333,59.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,38.4,-11765901.91,4380910.434
NMF02000_2019,R036XB006NM,LOAMY-132,NMF02000_2019_LOAMY-132,36.71551148,-105.6824511,6/23/2019,6/23/2019,30,41.33333333,11.12,27.30666667,7.38666667,10.21333333,56.02666667,16,50.9,29.07692308,,2.05555556,2.09090909,2,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0.66666667,18,0,0.66666667,18.66666667,0,16,3.33333333,4,29.07692308,,9/1/2019,NMF02000_2019_LOAMY-1322019-09-01,35,29.07692308,0,0,27.33333333,0,0,0,0,0,1.33333333,4.66666667,0,4,0,3.33333333,0,22.66666667,0.66666667,0,15.33333333,0,0.66666667,0,14.66666667,14.66666667,0,0,0,,,,,,,,,,,,,,,,,,,41.33333333,,NMF02000,NM,14,53.36363636,48.15384615,,,,,,,18,0.66666667,18.66666667,29.07692308,,16,0,,0,0,0,18,1.33333333,10,1.33333333,ELEL5; AGCR; ACHY; HECO26,BOGR2; MUTO2,33.53846154,10,29.07692308,,ARTR2,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,6.66666667,48,53.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,48.15384615,-11764517.75,4399527.419
NMF02000_2019,R036XB018NM,STONE-304,NMF02000_2019_STONE-304,36.83501614,-105.9091082,7/3/2019,7/3/2019,29.33333333,44,20.08,28.62666667,8.37333333,3,60.08,0,28,28.16666667,23,2.44444444,3.33333333,2,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333,33.33333333,0,3.33333333,33.33333333,3.33333333,4.66666667,3.33333333,0,27.60869565,,9/1/2019,NMF02000_2019_STONE-3042019-09-01,19,27.60869565,0,0,10.66666667,0,0,0,0,0,16,0.66666667,0,0,0,3.33333333,0,10,0,0,32,0,1.33333333,0,4,0,0,0,3.33333333,,,,,,,,,,,,,,,,,,,44,,NMF02000,NM,0,,,,,,,,,33.33333333,0,33.33333333,27.60869565,,4.66666667,4.66666667,,0,0,0,33.33333333,3.33333333,2,8.66666667,ELEL5; ACHY,BOGR2; MUTO2,,,27.60869565,30,,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,0.66666667,32,32,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,23,-11789749.11,4416135.874
NMF02000_2019,R036XB018NM,ESD_CerroChiflo_Site-06,NMF02000_2019_ESD_CerroChiflo_Site-06,36.75171738,-105.7288999,7/2/2019,7/2/2019,12.75167785,52.34899329,0,8.21333333,18.01333333,30.72,56.94666667,0.67114094,376.625,16.9,,5.05555556,5.6,4.375,0,0,0,0,0,0,0,0,0,0,0,2.68456376,0,7.38255034,0,0,10.06711409,2.01342282,0.67114094,0,42.95302013,12.54545455,,9/1/2019,NMF02000_2019_ESD_CerroChiflo_Site-062019-09-01,26,12.54545455,0,0,18.79194631,0,0,0,0,0,16.10738255,4.02684564,0,42.95302013,0,0,0,14.76510067,1.34228188,0,6.04026846,0,0,0,0,0,0,0,2.01342282,,,,,,,,,,,,,,,,,,,52.34899329,,NMF02000,NM,0.67114094,,,,,,,,,7.38255034,2.68456376,10.06711409,19.3125,34.2,0.67114094,0,,0,0,0,7.38255034,2.68456376,2.01342282,5.36912752,KOMA; ELEL5,BOGR2,14.5,12.11111111,12.54545455,22.22222222,ARTR2; ARNO4,0,,0,0,NM2019RawDownloadCleaned.gdb,,,,,,6.04026846,55.70469799,60.40268456,Planning,Ecological Site Development,Targeted,Randomly located but targeted sampling date,,-11769688.41,4404556.491
